artist,title,play_count,mbid
Sudan Archives,Selfish Soul,23,713ea91f-f541-4c5c-bd13-d1facaaab620
SZA,Forgiveless (feat. Ol' Dirty Bastard),23,
Telenova,Teardrop,23,9d4f2315-98a7-46cd-9304-1c39f6f3b85f
The Buttertones,Rainbow Wine,23,99c8e5e4-34c4-4bcd-a6d6-95af5c0f047b
The Postal Service,Brand New Colony,23,010f193d-50ad-3958-bc18-5b24c4820d50
The Postal Service,Natural Anthem,23,1897f62a-9e01-4f6a-b7f3-c6368f818144
The Throne,Murder To Excellence (Produced By Swizz Beatz & S1),23,
The Weeknd,Phantom Regret by Jim,23,817b21a0-1f11-4b08-a9d5-c46c9ac0afab
Tony Leonardi,I Don't Care,23,7e470504-56e6-407a-90f9-2ac8ed77fb5f
"Tyler, The Creator",MASSA,23,a88723c1-32d4-45bc-951c-3fa075f67114
"Tyler, The Creator",STUNTMAN (feat. Vince Staples),23,
"Tyler, The Creator",WHARF TALK (feat. A$AP Rocky),23,
Vampire Weekend,Ice Cream Piano,23,052463b4-3508-44d6-bb1a-c2bc571cfe5a
Vendredi sur Mer,Écoute Chérie,23,2ea515e1-b456-4fb2-a2af-11370d03e39b
Victoryland,Arcades,23,b3d65849-5297-4a1d-973b-59d4347dec55
Vince Staples,Street Punks,23,c3432514-8e92-4d71-ab21-525ebc598aee
Vince Staples,THE BEACH,23,
Waxahatchee,No Question,23,55b4d308-fcd7-4cd5-9eb2-b6ab3440eb6f
Weyes Blood,Hearts Aglow,23,21126aaa-0abb-4abe-9025-a051c3e498a1
Wilt,moved along,23,d0e6a729-91b6-49eb-969a-7a106dc72eb0
YBN Cordae,Locationships,23,
Yves Tumor,God Is a Circle,23,43a1d3d9-3282-431a-b7e4-44a7572107ef
Alex G,Afterlife,22,1bf553a0-74bd-48ec-82c7-3d0b81ff8da1
Bad Bunny,VeLDÁ,22,cd75dbc5-40ae-439e-bf95-67cd49d0086f
Black & Blues,Chains,22,bca9ef4c-71fd-4d96-b93a-6a06bcf0079a
Chance the Rapper,Acid Rain,22,23a31413-70a8-4040-82c3-bd9eed372e37
Dua Lipa,Hallucinate,22,e908cd44-afa1-4386-b5cf-410fc7163de8
dyan,Dark Streets,22,
Earl Sweatshirt,Guild,22,0dc6dcf6-97d4-40a8-8f10-1cf4f8e03aa3
Fiona Apple,Fast as You Can,22,1edb7a9a-e942-4eb0-952b-4e2365b9a35e
Ghais Guevara,#FREEMIR,22,
Ghais Guevara,Patrisse Cullors Stole My Lunch Money,22,
Hana Vu,Find Me Under Wilted Trees,22,78ae1fd3-f1e3-402d-addd-271d64236582
Isaiah Rashad,Dressed Like Rappers,22,2d4cf35e-8318-4fa7-a660-11c409761c39
Isaiah Rashad,Free Lunch,22,39f98906-c7a9-4545-8408-4bb5ffb33bff
Japanese Breakfast,Leda,22,a8a8abc4-b960-402d-82d2-7d20e966d57b
Japanese Breakfast,Little Girl,22,8879fdb3-498f-4a2a-b495-97a0cfc61b8a
Japanese Breakfast,Magic Mountain,22,658b28aa-d117-4321-ad88-48306d564fdb
Japanese Breakfast,Winter in LA,22,de24c38f-9f80-4b6d-a730-50a6fec6af7a
JAY-Z,Bam,22,
JAY-Z,Legacy,22,02659a12-646d-482b-be28-c5f66d291870
JAY-Z,Marcy Me,22,0445ef5a-7386-4be2-89eb-d4c0e2ad8234
JAY-Z,Smile,22,
Joey Bada$$,Babylon (feat. Chronixx),22,
Joey Bada$$,Super Predator (feat. Styles P),22,
Joey Bada$$,Y U Don't Love Me? (Miss Amerikkka),22,1d31b7dc-138b-42c9-92ba-353db0e40daa
John Mayer,83,22,1584c0ca-3d87-4242-8276-e974804b0229
John Mayer,St. Patrick's Day,22,008e479e-4fac-33f5-b2d6-053eafae44d8
Joy Division,Candidate - 2019 Digital Master,22,3907ef15-3bc0-4d08-80ce-0ccc03ef08fc
Joy Division,Day of the Lords - 2019 Digital Master,22,decf474e-759d-4737-af1b-718e8b9fe1e1
Joy Division,Insight - 2019 Digital Master,22,9ed0008a-76b0-45be-b996-fe804f62e463
Kanye West,Runaway (feat. Pusha T),22,
Kendrick Lamar,FEEL.,22,a9db80ae-8daa-461f-8a02-b714b8ae8f08
Lil Baby,Deep End (Lil Baby & Gunna),22,
Lil Peep,Better Off (Dying),22,44d0500c-ba2d-4477-8904-22f1428dd982
Linea Aspera,Synapse,22,3507aa91-9e07-4c16-ba12-c3fde9f6fbe6
Luna Li,Take Me There,22,0b36c7af-50a8-45c9-aaff-e6038bf4f9ce
Nilüfer Yanya,Experience?,22,19ca3e1a-be90-4885-90c6-720a085387e7
Nourished by Time,Idiot In The Park,22,3c466784-f21a-48f4-af59-5e545ddead92
Oklou,obvious,22,198ab0e4-ccfd-4a84-86de-17e3c444c35e
Part Time,Animal Machines,22,83a006df-5621-4cf3-8c3d-0323bd990074
Pink Floyd,The Great Gig in the Sky,22,
Saba,PROM / KING,22,c476170a-d2db-416b-b9aa-8ca1601a5b9f
Sampha,Reverse Faults,22,13bac135-fb66-485b-922d-c1abc02178f8
Snail Mail,Dead End,22,5b189f49-d88d-40da-9dd1-3fa8dcc41cf9
Soccer Mommy,Interlude,22,2af1c1b1-1e73-4de8-8924-c2eaafe1adc8
Stars,Ageless Beauty,22,002920c7-dffd-309d-907f-f2c041648bb1
The Technicolors,Fall off the Moon (Remix),22,
The Technicolors,Tonight You Are Mine (Dressed in Pixels Mix),22,
The Velvet Underground,I'm Waiting for the Man,22,
The Weeknd,A Tale by Quincy,22,9a65bb6c-b885-4d6c-9c06-cdacb8f901ce
Thee Sacred Souls,Will I See You Again?,22,06ee8b6e-a859-4241-8d69-79a26109e546
Travi$ Scott,Sloppy Toppy ft. Migos  Pewee Longway,22,
"Tyler, The Creator",Boredom,22,aa766bfb-601f-4fb3-83af-83167b5cd879
"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),22,2f3e516d-0ccb-4d53-8330-5297ea7a5b53
"Tyler, The Creator",Pothole,22,
Vampire Weekend,Capricorn,22,3d0ce4e0-f033-44e6-a2c4-80105a7071fc
Vampire Weekend,Finger Back,22,23f1447e-b72a-4ba4-aaac-646beef9ce55
Victoryland,Blur,22,dd183349-01d9-4b16-93d4-3621366022a2
Vince Staples,Get Paid,22,454b32e1-d2f3-401c-acc2-e175cb7f37f7
Wasia Project,Petals on the Moon,22,
Waxahatchee,Hear You,22,1f180612-d505-4d7c-a6b2-d810e89fda3f
Waxahatchee,"You Found Me (From the Netflix Series ""Too Much"")",22,
Weyes Blood,In Holy Flux,22,16402bbb-4e20-4777-896f-0b8a10ea5bb3
ZULAN,FOREVER,22,18dc5b3a-3d10-4396-9194-49a4d37d5a25
21 Savage,My Choppa Hate Niggas,21,
A$AP Mob,Crazy Brazy,21,
A$AP Mob,Young N***a Living,21,
A$AP Rocky,Canal St.,21,
Angie McMahon,Staying Down Low,21,
Avalon Emerson,Jupiter and Mars,21,06a23556-cef7-43e4-b19f-02777be7ba21
Billy Joel,Piano Man,21,
Bully,All I Do,21,06b36c01-1587-449b-81ee-e3b939450fcb
Bully,Change Your Mind,21,e6bbb985-0e24-4b82-b43b-f8bf3303f445
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),21,04424492-258a-4fb5-a8fd-4b102e9cd016
Eminem,'Till I Collapse,21,44d04a99-482a-4b61-bf42-04a166c5722a
Freddie Gibbs,High (feat. Danny Brown),21,
Gil Scott-Heron,Running,21,5a340d92-69d7-47d7-a499-abeb48173f46
JAY-Z,99 Problems,21,5b3f7824-e6a5-3ede-bbeb-ee28287d4f8d
Jazz Cartier,New Religion,21,1b67a108-2529-4ff3-9dd8-7aae789270b2
Joey Bada$$,Amerikkkan Idol,21,3cfeaafa-7439-4a1a-86fd-06847889cb7b
John Maus,Pets,21,44e62623-4fac-4076-a3e0-6bf247be4532
John Mayer,City Love,21,030b8338-0d67-454d-8b8c-528fddca420c
John Mayer,My Stupid Mouth,21,e775ae5c-7889-4cc9-8b72-3a1b35e1ad15
Kanye West,Hell of a Life,21,bc8aa20c-4e78-4342-9339-420d17502503
Kendrick Lamar,BLOOD.,21,a8a163f8-7c78-4ddb-ab47-fe4466bbcc92
Kendrick Lamar,gloria (with SZA),21,45c59cf4-4399-4c0d-8423-7fc90f278727
Kendrick Lamar,PRIDE.,21,23fcb69d-9775-42ad-9166-68bcd63fdc7a
Kendrick Lamar,The Heart Part 5,21,c331d058-2b33-4c5d-9b66-82ae6cce9142
Lorde,Buzzcut Season,21,41b6363d-311a-4c22-928a-ca010bdbed1c
Luna Li,Bon Voyage,21,7b7ba751-f02d-48de-821a-4fa94b9e0955
Luna Li,Enigami,21,e53e1b2c-8d26-4379-aa8e-94a9ca4dcc67
Mac Miller,Friendly Hallucinations,21,72ecde1c-562f-4233-af08-333efaa02f7b
Magdalena Bay,Love Is Everywhere,21,e15047be-ea52-4817-a1d4-d556818a49f0
Noname,Sunny Duet,21,
Nourished by Time,Cult Interlude,21,595c49b5-adca-4193-aada-c7422f39d520
Oklou,family and friends,21,b6cc0ce0-f397-46e8-a485-c8671bf2e540
Oklou,harvest sky,21,9e44a037-8f30-4882-a14d-22ba44e5da68
Oklou,plague dogs,21,63c98a91-87d8-4a3b-8f98-cab5b29484a6
Pink Floyd,Speak to Me,21,
PinkPantheress,Do you miss me?,21,a7b2142c-cfff-4ea6-8654-e2585af88179
Pusha T,Nosetalgia (feat. Kendrick Lamar),21,
Queen,Bohemian Rhapsody,21,623728fe-fe43-42b7-9e10-850a0c9bf374
Ramona,Regresarás,21,
Saba,Free Samples (feat. Cheflee),21,
Saba,Survivor’s Guilt (feat. G Herbo),21,
Sampha,Under,21,07945456-c451-491a-a6e1-951bb8020311
Soccer Mommy,Last Girl,21,1b8c3d53-0a3e-4234-b6dc-3d157cfad7fd
Soccer Mommy,Wildflowers,21,6e86b2c3-ea54-4c82-a8ca-ad909d697653
Stornoway,Watching Birds,21,39679ec2-98a4-397d-883a-613c406b9797
Sundress,Meet Me In Montauk,21,
Superorganism,Congratulations - triple j Like A Version,21,
Tame Impala,Desire Be Desire Go,21,e8a1d7da-6363-475f-b290-911463918456
The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,21,34267512-ae72-42c5-9850-4b4b8e74592b
Tommy Newport,Balloon Theory,21,
"Tyler, The Creator",BLESSED,21,b9f73a2c-427e-463e-8e4e-1964fe32165f
"Tyler, The Creator","Darling, I (feat. Teezo Touchdown)",21,0c79d8cc-5fc1-4611-8a27-6c453b3e2421
"Tyler, The Creator",Thought I Was Dead (feat. ScHoolboy Q & Santigold),21,1bb00f68-d2f2-4ee6-9ea6-cf3f8966a54b
U.S. Girls,Rosebud,21,37aaa046-f197-4d12-8414-bce95e5a2658
Vampire Weekend,Hope,21,6b16f847-91e0-40ab-8784-04291c9e059e
Vampire Weekend,Hudson,21,1925efd6-1ded-49d3-a16c-e13d423fec83
Vampire Weekend,Ya Hey,21,503c79f2-068a-4e8d-9fee-31298802ee7a
Victoryland,Here I Stand,21,ad46b25b-0d0a-4cf5-a95f-9ffd96952e4c
Victoryland,Keep Me Around,21,a1b226a2-a321-4bac-93ba-ab8395d2034e
Vince Staples,'06,21,177df77c-4273-4700-b043-9304a60742a7
Vince Staples,C.N.B.,21,044ada51-3009-4a95-9a62-ac3576594256
Vince Staples,Like It Is,21,4ce3e9c2-c47e-42c4-8590-c2f0e73b1080
Vince Staples,Might Be Wrong,21,0983bdf5-de4f-4725-b9c4-e076f4ec1d3c
王菲,浮躁,21,299d89b6-f698-348f-9e97-194aa6248512
A$AP Mob,yamborghini high,20,
Angie McMahon,Music's Coming In,20,
Babeheaven,Sink Into Me,20,
Billie Eilish,come out and play,20,f0b6314f-d616-4009-b7a2-f10fc8c72796
Billie Eilish,when the party's over,20,ba7a88da-f864-4ead-9a63-36f92d10de46
Cate Le Bon,Dirt on the Bed,20,5f98a321-c446-42af-8661-be1f3e4dc27d
Céline Dessberg,Selenge,20,
Dua Lipa,Love Again,20,9fbf26a3-050a-46d1-88a5-ab5e0afb4b52
Earl Sweatshirt,Chum,20,ac11def3-5b8c-3def-b825-5c4d1fb2620a
Fazerdaze,In Blue,20,
Fazerdaze,Sleeper,20,
fun.,We Are Young (feat. Janelle Monáe),20,3eccad82-4323-3122-a521-1c4e1a9191e2
Goat Girl,words fell out,20,ccfd57ea-c167-454f-b622-0f0eaf3c19d8
J. Cole,G.O.M.D,20,
J. Cole,St. Tropez,20,4fa4ef95-4d3e-4575-a976-a20bb220f687
Jahnah Camille,Roadkill,20,0e88bf34-7ca7-4485-a7af-8ec2c1bc9721
Japanese Breakfast,Heft,20,398a12db-2c79-4c88-83df-93c8c2696d34
Japanese Breakfast,Psychopomp,20,0259b201-5029-4590-89ec-7a67f74c8754
Jay Som,What You Need,20,c4b91eb0-adcd-43aa-b5a7-39b94dd59cfd
John Mayer,Back to You,20,032bd840-ad03-4846-8ece-34c88dc7488e
Joy Division,New Dawn Fades - 2019 Digital Master,20,4870f711-46fd-47ee-b1d4-fcf2ad31f490
Joy Division,She's Lost Control - 2019 Digital Master,20,0fbac72c-cf95-4319-af76-b2e7492c1a5c
Jupiter One,Kamikaze Pilots,20,2db3f96a-ec83-47e2-bd4e-eb7359564c68
Kendrick Lamar,LUST.,20,7f64fb50-2287-459c-9780-870366c58b31
Little Simz,Woman,20,c6964767-f710-425f-912f-bac481751968
Liz Phair,"6'1"" - 2018 Remaster",20,
Lorde,400 Lux,20,5a475783-6a69-4644-bf12-918524174117
Magdalena Bay,Image,20,29ba0b6f-f966-4b53-90ba-d1262bebaf1a
Magdalena Bay,True Blue Interlude,20,825a791f-f00c-4fd8-8e75-260e9838d704
Marvin Gaye,Can I Get A Witness,20,
Nilüfer Yanya,Heavyweight Champion of the Year,20,4f402c7a-85a3-4257-ade7-e3b871357fc6
Nilüfer Yanya,WWAY HEALTH ™,20,669b71ae-83f2-47ac-bc8a-aed4be15c0cc
Ninajirachi,Delete,20,1acda0b9-4e9a-429d-90a5-89f1daa16291
Ninajirachi,Fuck My Computer,20,372554be-ed17-414e-9b93-e5e51ff90e1a
Ninajirachi,London Song,20,08d71655-3cb4-4db2-bfd0-806c266be64b
Nourished by Time,Crazy People,20,08dc2490-228c-4391-bcff-d97c08fff65f
Oklou,forces,20,44e12c80-6410-4671-88b9-d52ebf8414a0
orion sun,Sweet,20,afe495a5-9bae-4c4f-be50-edd93013d6d2
Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),20,cd60b84f-6e3b-4962-8c57-89819d131e90
Saba,Stop That,20,1b93c123-17c8-421b-ad45-8824f67016b7
Sarah Kinsley,Fleeting,20,899780d3-7d18-41b4-95e8-1dfc3015582f
Sky Ferreira,I Blame Myself,20,ac5db780-2450-4fd4-a9a5-b0738c07a571
Sky Ferreira,I Will,20,50f88679-f5a9-4a2e-a67a-9b6d62e403eb
Tame Impala,Mind Mischief,20,8f8b9411-dc5d-487e-b307-9635cb763cd8
Telenova,"Tremors, Traces",20,
The Avalanches,We Go On,20,
The Beatles,You Won't See Me - Remastered 2009,20,
The Clientele,Losing Haringey,20,12fdbb12-d3ec-4a0c-a740-b118ab28d8a2
The Marías,No One Noticed,20,d13a634b-9f69-4256-9415-b7e95aac101d
The Marías,Real Life,20,
The Six Parts Seven,Stolen Moments,20,058bf8d1-f632-3d6f-8d76-637992237738
The Velvet Underground,Venus in Furs,20,
The Weeknd,House of Balloons / Glass Table Girls,20,001c4b89-4cd1-45ca-92c9-196cfe71c9f0
They Are Gutting a Body of Water,RL STINE,20,02c5a22b-7f2a-4003-a1db-5541a994b7b6
They Are Gutting a Body of Water,trainers,20,6e0f801e-c176-4337-a35a-4d3ed28a3605
Tomoko Aran,Midnight Pretenders,20,0af7647d-6e8a-45db-ba87-36809769a6a2
Tora,Call Your Name,20,9684cf62-c444-4b5e-8e25-e6f0bbfe53fa
"Tyler, The Creator",Colossus,20,8ae1e574-66d5-4ba5-a29b-5f946b0c8b13
"Tyler, The Creator",Glitter,20,ca59bd7c-4471-4633-969e-071a788f68c7
"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),20,8107fcd9-6a60-4e5c-b07a-d91d31e2caf1
"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),20,fa36838e-2b8b-41ae-8a27-c5941bd1a0e4
"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),20,7df07c8d-1fc1-4862-9c66-750aa3540d91
"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),20,fd60eea5-9aac-4a09-bf2d-7870bb3594ef
"Tyler, The Creator",Sometimes...,20,b893d105-b26b-4574-810f-dd8a3f680633
"Tyler, The Creator",Where This Flower Blooms,20,1505b5b3-34df-4d1b-b055-2bb16a518a0e
"Tyler, The Creator",WILSHIRE,20,49003d4b-2aef-49a6-968f-b018b15fa876
U.S. Girls,Incidental Boogie,20,417d602a-6226-4338-accd-e2e0de42955e
U.S. Girls,Velvet 4 Sale,20,4ef4d3b4-db97-448a-93a8-5deb6499bb95
Vampire Weekend,Connect,20,cb432928-f670-45be-8b20-09b7088732bc
Vampire Weekend,The Surfer,20,6508e61d-99ba-47ec-acd1-d20078b266e7
Vampire Weekend,Young Lion,20,1538cd1b-3c49-40e8-917e-044c978e23e9
Vince Staples,Hang N' Bang,20,c6405d27-c770-4220-ad1b-c3f4f9c9591b
Vince Staples,Surf,20,319170ff-7f01-4ddd-be64-a1496cc7f6a4
Weyes Blood,The Worst is Done,20,6419bccc-677c-4fe5-a8fb-3e62e7dbede9
ZSELA,Noise,20,bdd4c0da-20f9-4ed3-ac3e-a91d0b18fbfb
A$AP Mob,Raf,19,
Alex G,Real Thing,19,58843b12-b685-48cf-8e68-f81e2d2302d4
Aminé,Arc de Triomphe,19,6d72a2e4-a366-4a0c-af5a-28f1e6d90a8a
Anderson Paak,Am I Wrong (feat. ScHoolboy Q),19,
Andrew Bird,Pulaski at Night,19,04aa00b7-67cd-49b2-bc32-da3a23996ff0
Angie McMahon,Making It Through,19,
Avalon Emerson,A Dam Will Always Divide,19,2eb9be69-9e29-41c2-9086-d7e744883a45
Bess Atwell,All You Can Do,19,532ca01a-53b9-4ec1-8c41-5c0257837cdd
BROCKHAMPTON,ZIPPER,19,e7fdd9d0-0276-49d2-bc33-83c773e9ace1
Cate Le Bon,French Boys,19,efcffad7-cf7a-42b2-9e4d-8f242ecea57a
Chance the Rapper,Chain Smoker,19,23306e32-9af5-4404-99fc-4b348bda388e
Chance the Rapper,Good Ass Intro,19,
Chance the Rapper,Interlude (That's Love),19,2c749ba0-3411-478e-adf2-f88fc09ceb0d
Chance the Rapper,Pusha Man,19,
Charli xcx,"the girl, so confusing version with lorde",19,6f4f3e69-e428-4034-8b8f-23b97573b8d2
Clairo,Slow Dance,19,b073c842-791f-4a8b-8073-2ab3d58dc770
Coin,Sagittarius Superstar,19,835eb377-be2d-4dcb-a775-01bfcf77aa05
Earl Sweatshirt,523,19,5fe31482-30e2-45e8-9cbf-1dda70e618ab
Earl Sweatshirt,Knight (feat. Domo Genesis),19,
Earl Sweatshirt,Uncle Al,19,2cf28001-5461-48f1-a43a-5eea21fe907b
Fazerdaze,Distorted Dreams,19,
Fazerdaze,Purple_02,19,
Geese,Au Pays du Cocaine,19,cccf8079-4666-446f-8e50-5e2d33a3dcca
Geese,Husbands,19,de8574da-22aa-458a-89eb-fef1c3f2d6e4
Isaiah Rashad,Rope (feat. SiR) // rosegold,19,
Isaiah Rashad,Silkk da Shocka (feat. Syd),19,
Isaiah Rashad,where u at?,19,b0e8f744-1198-487f-a1b2-6fc3dd84b248
JAY-Z,Smile (Ft. Gloria Carter),19,
Joey Bada$$,Killuminati (feat. Capital STEEZ),19,
Joni Mitchell,California,19,050bce6b-cacc-4156-8f36-cc3b69b5c030
Kanye West,Hold My Liquor,19,08d70c76-8d44-4a24-b4f4-ee5ecce27f3e
Kanye West,On Sight,19,735c822c-59a4-4e65-b242-7355a914051b
Lorde,Still Sane,19,00782ad3-2c41-4323-910f-8b88326db82c
Magdalena Bay,Vampire In The Corner,19,d818b0d0-b7fa-4277-b018-90799627bbed
Nas,N.Y. State of Mind,19,ff95b74f-d167-4860-8759-d72b37e03823
Nilüfer Yanya,“Sparkle” God Help Me,19,
Nourished by Time,Tossed Away,19,0b35c59c-106e-474d-a91b-b7c2e6f57fa7
Oklou,(;´༎ຶٹ༎ຶ`),19,225ee3c9-b209-4aed-a1ee-cc8efe268a56
Pink Floyd,On the Run,19,
Pink Floyd,Time,19,
Pusha T,"M.P.A. (feat. Kanye West, A$AP Rocky & The-Dream)",19,
"Raekwon, Pusha T, Common, 2 Chainz, Cyhi The Prynce, Kid Cudi & D'Banj",The Morning,19,2363a396-9b20-453c-ae97-7adc73cad9c2
Ramona,Contestarás,19,
Ramona,Salte a Caminar,19,
Run the Jewels,Down (feat. Joi),19,
Saba,BUSY/SIRENS,19,
Saba,Make Believe (feat. Fousheé),19,
Sampha,Incomplete Kisses,19,2eada1e5-8ba6-4ed5-baae-2cdb152349a2
Sampha,Timmy's Prayer,19,9359cc13-4795-4200-8103-0c735321a38e
Sampha,What Shouldn't I Be?,19,4e7934a1-c117-4f99-8fbb-6038810f4ec8
Shelley FKA DRAM,Broccoli,19,
Sky Ferreira,Ain’t Your Right,19,0f9758dd-84db-43a8-8a75-a33a069f0ce7
Sky Ferreira,Kristine,19,00a625e8-b97c-4c34-afb8-ce867b1c5009
Sky Ferreira,Love in Stereo,19,3d268997-04b1-45fe-b30f-77ad788cc349
Sky Ferreira,Nobody Asked Me (If I Was Okay),19,0ff76ece-0e46-4be3-a197-bf368136a4c5
Soccer Mommy,lucy,19,04e20de3-bbd7-43dd-a759-7c0dd9fcd10a
Stina Nordenstam,I Dream Of Jeannie - With The Light Brown Hair,19,7d4fad5a-0418-440f-94e2-9354c5662e38
The Avalanches,Oh the Sunn!,19,
The Beatles,Nowhere Man - Remastered 2009,19,
The Velvet Underground,All Tomorrow's Parties,19,
The Velvet Underground,Heroin,19,34c7e730-900d-453e-b663-96e42da466c8
They Are Gutting a Body of Water,CHRISES HEAD,19,b675d85c-7211-4afb-aa86-acaced7a7444
They Are Gutting a Body of Water,slo crostic,19,3f29e11f-e29d-4420-b933-c6e109d07ca7
They Are Gutting a Body of Water,VIOLENCE III,19,5ca8e1ba-29f2-4f29-b6c7-db6da7dfc2f9
"Tyler, The Creator",Foreword,19,d14d1641-745d-47c6-ae04-3d7c6dd3fef6
"Tyler, The Creator",SAFARI,19,5fe7eb5a-d8de-4103-818b-c93e449604f9
U.S. Girls,Rage Of Plastics,19,132d27c4-82ef-4b2b-af42-08d5f0bc6653
Vince Staples,NAMELESS,19,
Vince Staples,Ramona Park Legend Pt. 2,19,487e5640-4e52-4a14-9f9c-f7b9c7f6fa33
Yaeji,Raingurl,19,e0520601-432a-45a0-9cc0-6473be21ec99
21 Savage,Rap Saved Me (feat. Quavo),18,
Aminé,New Flower! (feat. Leon Thomas),18,5b62585b-1049-40b0-b65c-07ad65f721b7
Bad Bunny,LA MuDANZA,18,d28c11f9-4bf1-4361-92a5-4fb31f38fa39
Bon Iver,10 d E A T h b R E a s T ⚄ ⚄,18,1647ac3c-9e7a-4557-9f00-95e60928e9cd
Bon Iver,21 M◊◊N WATER,18,7699ea21-c024-4f07-b9be-09ae1eb76218
Bon Iver,666 ʇ,18,095dde4c-31ab-4b1a-afd6-285995d8a62b
Bon Iver,715 - CR∑∑KS,18,093afec0-b2c6-4d3c-a62d-60da7f074591
Boyish,BIG,18,92b5f6db-e0b8-4522-8ad1-2cbdbeab0c68
BROCKHAMPTON,HEAT,18,cb8632fd-bf56-4432-b5fe-117a56c774c1
BROCKHAMPTON,SWAMP,18,b4839fc7-99a2-4ac1-89ab-f579a6f4f2e8
Bully,Days Move Slow,18,905b6aed-40b6-46f2-9f50-814d684177be
Bully,Ms. America,18,8b61aa73-5b89-4ce0-ab98-f1dba5824eff
Cate Le Bon,Running Away,18,00306384-a0e8-4cf5-9a39-60d129c7dd67
Chance the Rapper,Paranoia,18,
Clairo,Thank You,18,1fdb1f10-6047-4464-a5af-3e109c4e91f7
Dua Lipa,Break My Heart,18,ba2a214d-39b0-4b53-8b20-b2b80cf9bfab
Earl Sweatshirt,20 Wave Caps (feat. Domo Genesis),18,
Earl Sweatshirt,Centurion (feat. Vince Staples),18,
Earl Sweatshirt,Pre (feat. SK La' Flare),18,
Father John Misty,"I Love You, Honeybear",18,49793bad-eb64-474c-97ff-e2837be244a0
Faye Webster,But Not Kiss,18,223b34cc-1382-40fb-a049-c3e34a289a8c
Geese,Half Real,18,0c230ec2-f987-4917-a73e-14984075f1e4
Geese,Long Island City Here I Come,18,37730eb3-3e75-4323-99b8-2c992b17b036
Gift,Milestones,18,de5c423e-adc4-4f16-b8cd-bd982875c095
Haley Heynderickx,How Does the Horse Go Home?,18,1f71e3ec-506a-4e98-941e-37dc2b162eaa
Hana Vu,Hammer,18,59d06ed9-8988-4561-9a6c-be9a45517493
Hiatus Kaiyote,Love Heart Cheat Code,18,03b35982-c1ff-4efb-805b-58ec4b29d233
Isaiah Rashad,A lot,18,6ab5bd4d-89aa-4d1b-b33e-46e580f19ed4
Isaiah Rashad,Bday (feat. Deacon Blues & Kari Faux),18,
Isaiah Rashad,Stuck in the Mud (feat. SZA),18,
Jahnah Camille,Paper Doll,18,e304d31a-8969-492c-b67c-580d59320458
Japanese Breakfast,Essentially,18,a47a392f-7dd2-4ddd-90cd-6845b4b65ba7
Japanese Breakfast,Jane Cum,18,0cf976b7-ff54-486c-a3c0-77897c48fd15
JAY Z,Ni**as In Paris,18,
John Mayer,3x5,18,3c7b6d7b-9d1c-4333-9734-3240ff04767f
John Mayer,Great Indoors,18,093242f3-3073-38ec-9c82-aa89468b9613
John Mayer,Love Song For No One,18,60f0b8fd-453e-386e-b065-e4afc22a6616
Joy Division,Shadowplay - 2019 Remaster,18,86391b34-a635-48e9-82e7-170173784576
Jun Miyake,Wish,18,
Kendrick Lamar,Blow My High (Members Only),18,023ea0ea-40c2-4ab1-bf74-c0022e45c0c8
Kendrick Lamar,Chapter Six,18,ad6c6937-6ed4-429d-8a45-cf88db0075ac
Kendrick Lamar,F*ck Your Ethnicity,18,9c2fb8da-3bec-44ef-a994-d7e927ecf67c
Kendrick Lamar,GOD.,18,6fa5436d-42f9-4337-aa6b-f9727cfef065
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,18,04dda9fe-86fc-428f-b969-ffdcf613fe44
Lorde,A World Alone,18,980e5f0b-6929-4f7b-a142-c90fce548ae6
Lorde,Glory and Gore,18,c3f760f9-b45b-4dd6-b662-b11bebf6ce0f
Lorde,White Teeth Teens,18,30262805-34ba-4268-90c8-ab93afd4c7f9
Magdalena Bay,Watching T.V.,18,82b44587-0a63-483d-8fab-be34801d83f9
Marvin Gaye,Can I Get A Witness - Stereo Version,18,
Nilüfer Yanya,Baby Blu,18,0bab92f1-946b-4879-a327-549ecce145d1
Nilüfer Yanya,Give Up Function,18,772ba2fb-7f06-49e1-85c0-4146881aed3c
Nilüfer Yanya,Monsters Under The Bed,18,7b1dff60-096a-4340-b0de-41dffc2d41c0
Nilüfer Yanya,Safety Net,18,0d918bee-3cf9-4adf-a673-a13bb9c9d5be
Nilüfer Yanya,Tears,18,41e8fe12-ac92-4ea9-acdc-8de625594cef
Nourished by Time,The Passionate Ones,18,717a5a3d-3ed5-42bf-b7f0-f614b74a2594
Plains,Hurricane,18,e90a329b-3219-45ed-98ba-11d7f98c06d5
Rostam,Campus (Original Version),18,
Run the Jewels,Talk to Me,18,3c32677f-d8b8-4fc5-8891-c5114cfead92
Saba,a Simpler Time (feat. Mereba),18,
Saba,Still (feat. 6LACK and Smino),18,
