artist,title,play_count,spotify_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence
SZA,Doves in the Wind (feat. Kendrick Lamar),93,593W4qZOwwdqF6YnimJjL6,0.34,0.69,0.71,0,10,0.1,-4.49,0,0.35,137.34,4,0.62
"Tyler, The Creator",435,93,5xJeZ6tLPOXNIrrphEIuay,0,0.54,0.8,0,10,0.46,-5.5,0,0.17,85.75,4,0.8
U.S. Girls,L-Over,93,1bmI4c3p9OxjLrSrorcVUr,0.43,0.55,0.77,0,1,0.29,-6.58,1,0.05,89,4,0.49
A Tribe Called Quest,Award Tour,92,5YTM7OgQDt9EJAYcfHLniJ,0,0.81,0.6,0,7,0.17,-9.41,1,0.25,97.34,4,0.56
Avantdale Bowling Club,Years Gone By,92,65vz0DIT9due1KWYaVmNim,0.62,0.5,0.52,0,10,0.29,-12.72,0,0.1,80.12,4,0.59
Blood Orange,Chamakay,92,2iR4oHXi5qsb17b0KHVpon,0.07,0.76,0.63,0,11,0.1,-8.12,1,0.04,110.01,4,0.34
Dr. Dog,Where'd All The Time Go?,92,0UV5zxRMz6AO4ZwUOZNIKI,0.13,0.45,0.82,0,2,0.12,-4.19,1,0.06,166.3,4,0.58
Famous Friend,Tanlines,92,5Nsu9ZQrQ90tA2OS8E9fH2,0.02,0.64,0.72,0.88,2,0.24,-5.59,1,0.03,95.01,4,0.71
Faye Webster,What Used to Be Mine,92,1Ozn7Blfer1Bcu9sQItv1P,0.01,0.42,0.31,0,0,0.09,-13,1,0.03,117.09,3,0.08
Laraw,Kiss Me on the Floor,92,6lLawt0BecacnDFnxVWpxB,0.71,0.49,0.42,0,1,0.1,-8.15,1,0.02,90.06,4,0.54
MGMT,The Youth,92,5nv854ey1k43KaZ0kHmE4Z,0.12,0.49,0.8,0.01,5,0.33,-5.89,1,0.03,111.01,3,0.47
Mitski,"Goodbye, My Danish Sweetheart",92,5aBGhgBAQui7ESYNH0zFJB,0.81,0.65,0.44,0,1,0.11,-6.59,1,0.04,120,4,0.47
Não Ao Futebol Moderno,Carlinhos,92,4g3okNaVsa9fIOTtoUiQB0,0.11,0.64,0.7,0.77,1,0.19,-9.7,0,0.03,130.02,4,0.56
OutKast,Ms. Jackson,92,0I3q5fE6wg7LIfHGngUTnV,0.14,0.84,0.81,0,4,0.08,-5.95,0,0.27,94.95,4,0.61
Steve Lacy,Sunshine (feat. Fousheé),92,14Q7Qja4PJwjMsKdBZcnww,0.03,0.7,0.69,0.7,1,0.11,-5.81,0,0.02,92.98,4,0.74
Travis Scott,YOSEMITE,92,7lAK3oHbfEnvUQWosrMMpR,0.28,0.79,0.55,0,0,0.12,-6.57,1,0.04,128.05,4,0.14
"Tyler, The Creator",I Ain't Got Time!,92,430qNtapCS3Ue1yoSql1oV,0.05,0.55,0.73,0,1,0.15,-7.24,1,0.4,108.82,4,0.55
"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),92,6KuXb26rHuRy3ZDse1VRmx,0.71,0.69,0.43,0,8,0.17,-10.4,0,0.15,130.09,4,0.27
Vampire Weekend,Step,92,607EA1HsuzrqqaPuxyNqpD,0.61,0.62,0.71,0,10,0.1,-7.23,1,0.1,78.02,4,0.61
Alvvays,Next of Kin,91,4eBbWnYbNdz0ZJ5GYPdzZF,0.36,0.33,0.9,0.76,9,0.27,-4.49,1,0.05,160.95,4,0.61
Angel Olsen,All Mirrors,91,7jL5aGalMaZRfnJ9jasABT,0,0.43,0.69,0,9,0.15,-7.39,0,0.04,105.03,4,0.22
Blood Orange,Chosen,91,0AHJWgA2mLYz2iFVwbCeod,0.03,0.56,0.84,0.08,0,0.12,-6.28,1,0.09,172.07,4,0.19
Caribou,Like I Loved You,91,3rKetdZWVQ3EzL8Wk3LGEt,0.37,0.73,0.7,0.45,1,0.11,-8.93,1,0.05,100.01,4,0.61
Drake,No Tellin',91,2durxb17bXcmQJHSt8JAdO,0.54,0.82,0.47,0,0,0.14,-10.39,0,0.3,95.03,4,0.62
Fazerdaze,Friends,91,7e4f0IUfoCSnK1LznHVu7O,0,0.67,0.41,0.01,7,0.12,-8.75,1,0.03,103.94,4,0.49
Kanye West,Heartless,91,4EWCNWgDS8707fNSZ1oaA5,0.05,0.79,0.65,0,10,0.25,-5.98,0,0.14,88,4,0.65
Luna Li,2516,91,0R6sz2EUOMSM3qaZHEpG63,0.06,0.51,0.69,0.82,6,0.2,-5.56,0,0.03,89.98,4,0.77
Maggie Rogers,Love You for a Long Time,91,6QTPacyXkZWG9FMwq6L1hJ,0.16,0.71,0.67,0,9,0.11,-6.14,1,0.03,112.99,4,0.82
MGMT,In the Afternoon,91,3d9aUOk1b0muVMSt8eXeiV,0,0.58,0.8,0.01,10,0.12,-5.17,0,0.04,115.07,4,0.31
Offset,Ric Flair Drip (& Metro Boomin),91,7sO5G9EABYOXQKNPNiE9NR,0.15,0.88,0.43,0,9,0.11,-8.28,1,0.21,100.01,4,0.33
Phony Ppl,Somehow.,91,60HpaTQbK4hX0kthzUjRZ9,0.72,0.5,0.4,0,11,0.65,-9.93,1,0.03,92.9,4,0.12
Saba,Church / Liquor Store,91,0kDDSQExbMZElSk2p7aARq,0.25,0.66,0.51,0,1,0.15,-6.1,1,0.54,86.05,4,0.75
The Weeknd,Reminder,91,37F0uwRSrdzkBiuj0D5UHI,0.14,0.71,0.51,0,8,0.16,-6.92,1,0.19,160.05,4,0.39
"Tyler, The Creator",November,91,4XDpeWqPADoWRKcUY3dC84,0.35,0.55,0.76,0,1,0.68,-7.04,0,0.41,91.85,4,0.58
Alvvays,Dives,90,7vWBnHmjZZmL6tCy622Qkf,0.62,0.23,0.66,0.83,6,0.11,-4.91,1,0.03,120.71,3,0.16
Foxtide,My Favorite Girl Loves Reading,90,5uL7DiuOvXsNOTCSycm0Kg,0.02,0.52,0.84,0,1,0.25,-6.53,1,0.08,171.91,4,0.96
Indigo De Souza,I Had to Get Out,90,5eT2KYsQIgEokBI1kdOF5p,0.83,0.47,0.04,0,4,0.11,-12.67,1,0.07,143.2,3,0.23
JAY-Z,Otis,90,14I61w6cyYUHiV2n28IYdP,0.55,0.75,0.63,0,7,0.5,-4.75,0,0.31,94.58,4,0.43
Khalid,Saturday Nights,90,5kfNriitmkNE8mUbZ7gbq8,0.64,0.54,0.44,0,10,0.1,-8.59,1,0.12,167.91,4,0.37
Khalid,Vertigo,90,7stcuQtnHL7C6XdPvpwywv,0.55,0.49,0.46,0.03,4,0.12,-7.76,0,0.04,115.99,4,0.21
Laufey,Like the Movies,90,1hUXDEqjNIIbfjTcaz3jzb,0.91,0.57,0.27,0,0,0.15,-10.24,1,0.04,87.01,4,0.22
Melody's Echo Chamber,I Follow You,90,6rv4gfOtrlYFrcu03gZkUW,0.02,0.22,0.8,0.32,9,0.11,-4.89,0,0.04,200.76,4,0.69
MILES.,Advantage,90,4vxPfYUYtMNn3pCIjsIMG0,0.36,0.64,0.42,0,5,0.08,-7.2,1,0.03,85.92,4,0.47
Naïka,For Gerard,90,1gDKjutKc25dm5VZKNq79W,0.42,0.74,0.55,0.03,5,0.16,-8.35,0,0.14,167.89,4,0.82
ROLE MODEL,girl in new york,90,6APTEV2EIRpBEvuTrS5XTv,0.04,0.62,0.56,0.15,9,0.11,-7.85,1,0.03,92.03,4,0.08
SZA,Ghost in the Machine (feat. Phoebe Bridgers),90,4h5x3XHLVYFJaItKuO2rhy,0.84,0.62,0.43,0.03,6,0.11,-9.57,1,0.05,124.98,4,0.59
The Strokes,The Adults Are Talking,90,5ruzrDWcT0vuJIOMW7gMnW,0.01,0.59,0.75,0.11,5,0.31,-5.67,1,0.05,164.96,4,0.65
Thundercat,Walk on By,90,6fkL9CjWmjeV6vfDxTp9OZ,0.2,0.83,0.3,0,8,0.08,-11.65,1,0.28,94.96,4,0.75
Zacari,Redemption (with Babes Wodumo),90,76iVOVsliCHlWqKuDnCfhE,0.14,0.78,0.77,0.03,11,0.12,-7.18,0,0.13,125.06,4,0.64
Benjamin Booker,SAME KIND OF LONELY,89,6U3Kmg0GVjza9ZA3yP1R1C,0,0.36,0.76,0,4,0.08,-5.44,1,0.04,175.9,4,0.48
boygenius,Cool About It,89,5PJH1U5Iie893v48Fl9yaC,0.9,0.57,0.2,0,2,0.12,-13.66,1,0.03,93.21,4,0.41
BROCKHAMPTON,SUMMER,89,66dQdXAbtuPdSasezCQVZE,0.85,0.5,0.55,0.05,8,0.12,-6.13,1,0.03,79.96,4,0.54
Chance the Rapper,Cocoa Butter Kisses,89,4mG24hii9mpF0DbhpB0oW8,0.05,0.68,0.65,0,6,0.15,-7.78,0,0.22,125.8,4,0.2
Dominic Fike,Phone Numbers,89,3f9Mzvd3URfbbIJBX4pz9Z,0.24,0.88,0.54,0,1,0.08,-6.39,0,0.21,85.01,4,0.78
Indigo De Souza,Pretty Pictures,89,330fmJp9kvEMPjLhoc29Zl,0.05,0.73,0.36,0,2,0.1,-10.45,1,0.04,170.02,4,0.74
Japanese Breakfast,Posing For Cars,89,525BSr4N8jG8MpWbFTd6A9,0.31,0.46,0.26,0.05,7,0.14,-9.13,1,0.03,115.94,3,0.13
Little Guilt,freakshow,89,3qebmHGlpXxLeUgA8AMWnl,0.05,0.74,0.37,0.01,6,0.13,-9.92,0,0.03,112.02,4,0.5
Mitski,Washing Machine Heart,89,3jjsRKEsF42ccXf8kWR3nu,0.01,0.61,0.82,0.51,9,0.43,-4.09,1,0.03,106,4,0.57
Mk.gee,ROCKMAN,89,63ABAnFKJCp28TAyqf2cGL,0.66,0.78,0.5,0,3,0.09,-9.77,1,0.03,134.01,4,0.96
MUNA,Silk Chiffon,89,5ECxiK4Vigo1yRRmAoZc1f,0.02,0.62,0.74,0,8,0.11,-6.22,1,0.04,97.01,4,0.44
orion sun,Holy Water,89,543zyL8VHvEFWFDeviEKzA,0.76,0.74,0.49,0.03,0,0.35,-11.49,1,0.09,119.95,4,0.26
Pusha T,Drug Dealers Anonymous,89,1b6rmL3VXBgYTbn61kM8wT,0.32,0.56,0.86,0,1,0.12,-5.1,0,0.43,152.81,4,0.47
Pusha T,Untouchable,89,4AHZRMJCpscmxygCNtC2Qq,0.22,0.53,0.75,0,8,0.09,-4.46,1,0.3,83.35,4,0.61
Rich Brian,Drive Safe,89,6R7r9D8PQTijGlKbWgXhH7,0.64,0.64,0.31,0,7,0.14,-8.13,1,0.03,98.02,4,0.41
Run the Jewels,Early,89,0KWRI0DCUKGmzFCghfRfnD,0.02,0.7,0.55,0,9,0.28,-8.49,1,0.07,120.01,4,0.3
Saba,Ziplock,89,2RmENPt0yPmU09BKjKC26M,0.1,0.88,0.44,0,11,0.1,-8.86,0,0.08,115.05,4,0.37
Tame Impala,The Moment,89,1UYj8qTWjneZJDVjUMwMub,0,0.55,0.83,0.1,7,0.09,-6.04,1,0.05,119.09,4,0.45
070 Shake,Mirrors,88,6YlCxdJyzDlDnUj0d72NoB,0.09,0.75,0.5,0,5,0.22,-7.61,0,0.11,123.03,4,0.45
Alvvays,Very Online Guy,88,4eTzgPhzCAQxHU0Y308Sk8,0.03,0.42,0.96,0,7,0.37,-3.77,1,0.07,143.04,4,0.55
Blood Orange,Best to You,88,1p2TWJxUlHE5JR0sE6E1d7,0.18,0.66,0.79,0,0,0.72,-8.51,1,0.04,125.02,4,0.35
Car Seat Headrest,Martin,88,0UbelM7oOQHQR9xs934wj8,0.01,0.65,0.74,0.04,4,0.53,-9.2,1,0.05,160.17,4,0.55
Earl Sweatshirt,Guild (feat. Mac Miller),88,7y6EHdn8KFJUD2F6zWNWhZ,0.33,0.73,0.27,0,1,0.1,-15.7,1,0.46,108.03,4,0.17
Faye Webster,Jonny (Reprise),88,2wuE0xt20E6cB4PAXOmE5v,0.08,0.32,0.51,0.54,6,0.13,-9.92,1,0.04,80,3,0.2
Fazerdaze,Winter,88,4bMdNaJyxGbQGJ9Tps3y0u,0.55,0.54,0.56,0,9,0.16,-5.61,0,0.04,159.82,4,0.51
Gabe Dixon,All Will Be Well,88,64rMBgXnYB3zU2oOvlxrc2,0.66,0.65,0.4,0,4,0.25,-10.38,1,0.03,108.96,4,0.44
J Dilla,Don't Cry,88,67c5M9gVWemCV5SGH5cc4v,0.04,0.23,0.74,0,1,0.68,-6.49,1,0.32,175.06,4,0.56
Japanese Breakfast,Tactics,88,11ordD2gD4DNi9n5sX2GxC,0.03,0.48,0.36,0,5,0.21,-8.72,1,0.03,135.05,4,0.13
JID,Slick Talk,88,7j8vHxTp34MEoSDLG51sWo,0.04,0.51,0.88,0,7,0.27,-5.1,1,0.42,77.51,4,0.45
Kanye West,Gone,88,5RjbFGeWVsCpw8EcE8OrvZ,0.02,0.84,0.67,0,1,0.07,-6.04,1,0.26,92.7,4,0.35
Kid Cudi,Day 'n' Nite (Nightmare),88,5wfllwdjglyQislkskYLBv,0.48,0.88,0.44,0,11,0.12,-6.28,0,0.06,138.01,4,0.8
Men I Trust,Oncle Jazz,88,204t5SErksNRHRhU52g5JF,0.54,0.71,0.31,0.82,0,0.08,-16.78,0,0.05,140,4,0.25
orion sun,Trying,88,3rJpLh6uif3gr2iNZUmo33,0.7,0.6,0.52,0.08,1,0.14,-7.65,1,0.03,91.93,4,0.17
Pacifica,Razorblade (cumbia version),88,031WU1MtWQPKDSqUN4UhTf,0.01,0.82,0.52,0,11,0.1,-7.17,0,0.04,95.06,4,0.96
Pusha T,Numbers on the Boards,88,4XkXgUNDVBMj3oJoE8yspZ,0.16,0.81,0.56,0,0,0.09,-5.54,0,0.12,87.85,4,0.38
Quarteto Jobim-Morelenbaum,água de beber,88,1IkE3IsuP4HNU073wsE6T5,0.78,0.78,0.48,0.03,11,0.1,-9.46,0,0.08,150.15,4,0.38
The Avalanches,Running Red Lights,88,3BjcCLvgi6anh2xcRnBerE,0.26,0.67,0.68,0,2,0.39,-6.08,1,0.02,100.51,4,0.66
Dave,Clash (feat. Stormzy),87,0hE6By0vNRrRZzhtqoKZzJ,0.31,0.87,0.52,0,2,0.09,-6.55,1,0.26,140.01,4,0.53
Dominic Fike,Socks,87,05fTCmfInpZXpb5Xn1GKGs,0.57,0.73,0.49,0,7,0.32,-6.93,1,0.04,120,4,0.45
Donnie Trumpet & The Social Experiment,Sunday Candy,87,6fTdcGsjxlAD9PSkoPaLMX,0.53,0.51,0.6,0,0,0.08,-6.56,1,0.22,158.06,4,0.55
Fazerdaze,A Thousand Years,87,64l2k8GQ2VENKXO79rbvwD,0.45,0.69,0.53,0.27,9,0.08,-11.19,0,0.04,125.01,4,0.54
Kanye West,Good Life,87,4ZPdLEztrlZqbJkgHNw54L,0,0.44,0.81,0,1,0.44,-6.88,1,0.35,82.96,4,0.49
orion sun,Golden Hour,87,6BXELk8FkvomSi4huQfQnn,0.61,0.69,0.5,0,2,0.1,-7.5,1,0.05,79.99,4,0.37
Reo Cragun,On My Way,87,6TC0snyor5XOJzP6dGxRkn,0.48,0.58,0.47,0,1,0.09,-8.84,1,0.17,130.12,4,0.35
Shebad,INNER RISE,87,6kY3jWscbq65CftWYzhD8A,0.37,0.86,0.2,0.89,10,0.1,-16.93,0,0.04,108.01,4,0.44
Telenova,Time Is A Flower,87,0nWozCd3mh7GEy5Q4FsFO8,0.32,0.69,0.72,0.07,10,0.1,-6.52,0,0.03,110.02,4,0.74
The Postal Service,The District Sleeps Alone Tonight - Remastered,87,3l14MJpQB4tFFgKLqUqtV3,0.28,0.63,0.75,0.02,0,0.1,-7.22,1,0.05,153.97,4,0.2
Thundercat,Them Changes,87,7CH99b2i1TXS5P8UUyWtnM,0.54,0.66,0.56,0,8,0.1,-8.6,1,0.06,81.66,4,0.7
twen,Fortune 500,87,4bawbZnGMRR4kLzhoRTG4v,0.01,0.58,0.91,0,9,0.28,-5.65,1,0.04,107.16,4,0.67
Vampire Weekend,Unbelievers,87,51DZ0wUocQ8sQfjnibXVcD,0.15,0.64,0.81,0,11,0.17,-7.77,1,0.05,154.91,4,0.82
Waxahatchee,Tigers Blood,87,4WPw7MfQt7QHlePcjaN0ez,0.61,0.51,0.46,0,11,0.11,-6.65,1,0.05,131.75,3,0.45
Yuna,Castaway,87,19zPT36WogsfBd8HIaUnt4,0.02,0.62,0.76,0,0,0.39,-6.08,1,0.03,99.06,4,0.46
2 Chainz,It's a Vibe,86,6H0AwSQ20mo62jGlPGB8S6,0.03,0.82,0.5,0,7,0.11,-7.38,1,0.15,73,4,0.53
A$AP Rocky,Peso,86,3tTpvK7QgjjQCKGnHt5xn3,0.17,0.53,0.83,0,10,0.09,-6.88,0,0.27,140.02,4,0.58
Avantdale Bowling Club,Pocket Lint,86,5dMJbYpI2zJdjA3B2kXjnA,0.67,0.49,0.76,0,9,0.21,-7.28,0,0.11,117.27,3,0.47
Benjamin Booker,SLOW DANCE IN A GAY BAR,86,1uoZmd98uJKi9qGNIHiiPP,0.54,0.61,0.42,0.5,1,0.17,-9.92,1,0.03,61.97,4,0.15
BROCKHAMPTON,GOLD,86,7HRv1sYuwgoea1m0JRvChV,0.07,0.81,0.65,0,11,0.21,-6.95,0,0.17,110.04,4,0.29
Chance the Rapper,Lost,86,4E4nDfmBWrhZ60zqAjZri8,0.25,0.67,0.43,0,6,0.14,-8.91,0,0.26,119.6,4,0.45
Drake,4PM in Calabasas,86,6C9SwoZ5OrxcvkntgA5t8s,0.12,0.74,0.66,0,4,0.1,-4.8,0,0.42,192.03,4,0.55
HAIM,Los Angeles,86,3RXozqS8icK2YGcIggW7KM,0.03,0.71,0.69,0,11,0.1,-5.01,1,0.04,99.97,4,0.52
Indigo De Souza,Hold U,86,3LXWz3LTASiVb63HWc7Wa7,0.01,0.84,0.4,0,9,0.07,-11.47,0,0.03,107.02,4,0.58
JAY-Z,Run This Town,86,7LR85XLWw2yXqKBSI5brbG,0.28,0.63,0.92,0,1,0.26,-1.8,1,0.29,86.84,4,0.44
Khalid,Young Dumb & Broke,86,5Z3GHaZ6ec9bsiI5BenrbY,0.2,0.8,0.54,0,1,0.17,-6.35,1,0.04,136.95,4,0.39
Mitski,I Bet on Losing Dogs,86,2Co0IjcLTSHMtodwD4gzfg,0,0.4,0.49,0,9,0.11,-9.56,1,0.03,82.05,4,0.41
orion sun,Grim Reaper,86,6EBO0bC0LUjjNhxBDnZexr,0.62,0.6,0.51,0,0,0.82,-8.4,1,0.05,98.14,4,0.43
Phoebe Bridgers,That Funny Feeling,86,30y5OpD8TPAru2wsyZDD4S,0.72,0.52,0.3,0,4,0.37,-11.5,1,0.03,116.76,4,0.46
Post Malone,Circles,86,21jGcNKet2qwijlDFuPiPb,0.19,0.7,0.76,0,0,0.09,-3.5,1,0.04,120.04,4,0.55
Pusha T,40 Acres,86,2B6NMtdXWY2W76tZulV3v4,0.62,0.49,0.54,0,9,0.1,-8.39,0,0.47,160.75,4,0.09
Wild Ones,Do You Really?,86,5tHErI4igroexmnxARN48M,0.24,0.56,0.66,0.01,9,0.09,-4.09,0,0.02,87.96,4,0.68
21 Savage,monster,85,2FUNBaa5DwItJtYEBgAblU,0.16,0.89,0.61,0,9,0.12,-6.92,0,0.12,134.02,4,0.22
Arctic Monkeys,One for the Road,85,6wNUBZNWFxdUGof6vkaykE,0.21,0.42,0.67,0.06,0,0.27,-6.85,1,0.04,180.05,4,0.84
Blood Orange,No Right Thing,85,5u8ZMevzINPCrN2uXQkeNZ,0.07,0.75,0.65,0,2,0.11,-6.09,1,0.04,109.92,4,0.25
BROCKHAMPTON,GAMBA,85,4zbb4mISfck5isCpFsjsr3,0.31,0.65,0.51,0,5,0.16,-8.06,1,0.09,95.05,4,0.3
Chance the Rapper,65th & Ingleside,85,5H0NU2sHWUnWCcZyYlX46X,0.04,0.79,0.56,0,0,0.11,-7.04,1,0.34,99.95,4,0.08
Drake,Crew Love,85,0V4l4GQhgnWQGtCWpvA7va,0.23,0.42,0.55,0,0,0.23,-9.06,0,0.24,160.15,4,0.29
Hannah Williams,Late Nights & Heartbreak,85,1wL95zlNus1YDeDc3UO7e0,0.66,0.41,0.41,0,7,0.27,-7.2,1,0.03,85.65,4,0.15
Injury Reserve,See You Sweat,85,3o632iBnSZ4LFDCacGkP3X,0.01,0.76,0.56,0,4,0.17,-8.1,0,0.24,98.74,4,0.21
Kendrick Lamar,m.A.A.d city,85,439TlnnznSiBbQbgXiBqAd,0.05,0.49,0.73,0,2,0.44,-6.82,1,0.27,91.05,4,0.22
Lianne La Havas,Bittersweet,85,4uawMXx8VZ7WMrjAVOaCMe,0.28,0.59,0.42,0,5,0.19,-7.46,0,0.03,137.87,4,0.28
Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",85,42k9e2hgl98IdgkXLg4pxs,0.41,0.64,0.5,0,11,0.34,-7.26,0,0.33,82.31,4,0.2
Mitski,Strawberry Blond,85,1EO9dn7V0ufwPHJngZThO5,0.84,0.51,0.55,0,0,0.06,-8.3,1,0.09,77.92,4,0.94
Polkadot,Unstuck,85,0JmFhIPbf2jcZNFZblAenk,0,0.38,0.93,0,4,0.13,-4.11,1,0.07,175.07,4,0.26
Post Malone,Candy Paint,85,32lItqlMi4LBhb4k0BaSaC,0.64,0.66,0.67,0,4,0.08,-5.94,1,0.15,180.06,4,0.38
Rahill,Tell Me,85,4Z1olDl8aym5xZYZAat672,0.06,0.56,0.5,0,1,0.19,-9.06,1,0.03,158.1,4,0.51
Ruby Fields,Fairly Lame Fairly Tame,85,5rRo2y2SkUbOWz8L1VTMpC,0,0.49,0.84,0,0,0.27,-5.52,1,0.04,87.45,4,0.58
Steve Lacy,Mercury,85,6uVZddXkgQIArp8myEHs4x,0.54,0.7,0.75,0.01,9,0.33,-6.48,0,0.05,151.04,3,0.89
Suki Waterhouse,Good Looking,85,026wpXkLAjImiWOzzcJBHj,0.08,0.38,0.56,0,4,0.13,-9.08,1,0.03,149.97,3,0.27
Tame Impala,Gossip,85,79chzfFIIq7cHkqcYYORk0,0.97,0.55,0.21,0.97,11,0.1,-17.95,0,0.04,119.47,3,0.35
Tame Impala,Love/Paranoia,85,5h9hkYIBWTZYFRmF6Iz1gt,0.01,0.5,0.7,0,5,0.17,-5.53,1,0.03,111.02,4,0.35
Telenova,Haunted,85,5iazYkEr6zbeZYjoUGwEBn,0.02,0.67,0.76,0,7,0.06,-4.24,0,0.03,105.97,4,0.67
The Postal Service,Such Great Heights - Remastered,85,4G21jWo0Cm6lOIUNnZ2mUI,0.05,0.64,0.81,0.19,5,0.07,-7.27,1,0.05,174.98,4,0.18
Alvvays,Red Planet,84,5V4EWe1FVYspPli5K7Ucq6,0.07,0.1,0.46,0.64,4,0.14,-6.24,0,0.04,183.95,4,0.14
Beast Coast,"Left Hand (feat. Joey Bada$$, Flatbush Zombies, The Underachievers, Kirk Knight, Nyck Caution, CJ Fly)",84,4gLMgxa0xd3jPT64lcmpPR,0.1,0.42,0.63,0,1,0.1,-7.64,1,0.09,78.71,5,0.25
Clairo,Sexy To Someone,84,3awweDjWIuXNMogMClJnvE,0.34,0.72,0.55,0,0,0.1,-6.95,0,0.03,98.23,4,0.82
Dave,Streatham,84,02E0dT8YgueiXzJBpOijOs,0.5,0.89,0.62,0,2,0.11,-7.67,1,0.09,124.02,4,0.64
Jahnah Camille,Flesh,84,3IqLW8urnZEoSaKPwSNXdQ,0.01,0.69,0.77,0,0,0.09,-5.93,1,0.03,109.98,4,0.41
Joey Bada$$,Killuminati,84,2PxwwqB4f9x72jbw6AgR1s,0.44,0.61,0.84,0,11,0.11,-3.06,0,0.14,87.15,4,0.88
John Mayer,Carry Me Away,84,4Szq4dulKN9bOvLRW6uMdZ,0.01,0.67,0.71,0.16,4,0.1,-6.67,1,0.03,119.99,4,0.74
KAYTRAMINÉ,4EVA (feat. Pharrell Williams),84,3CblJq8QQQ0bb7vwJu8c3v,0.02,0.83,0.7,0.08,6,0.06,-9.45,0,0.07,112.05,4,0.54
Laura Mvula,Green Garden,84,1SniLCGHvhHJAiGe3hLboq,0.08,0.71,0.7,0,1,0.1,-6.96,0,0.03,106,4,0.27
Manta,Wishful Thinking,84,0cNib65PxjGTcCY1rWyeCU,0.06,0.54,0.75,0,3,0.21,-4.97,1,0.04,179.87,4,0.75
Mitski,Brand New City,84,47k7FCxk7ylTwKCnJ3QTVc,0.05,0.48,0.83,0,5,0.08,-5.96,0,0.06,148.12,4,0.66
Mk.gee,Lonely Fight,84,2K5UBMkyxh4NuATA6JrMhD,0.81,0.45,0.21,0.06,7,0.1,-12.95,1,0.03,114.43,4,0.28
Pusha T,S.N.I.T.C.H.,84,4s6nWWZuEXIhmFcejmsXwi,0.02,0.58,0.61,0,5,0.14,-6.65,0,0.31,160.19,4,0.16
Q,Lavender,84,6a6JDEQbXdxkWFRIA0pRqL,0.37,0.66,0.44,0.33,11,0.11,-8.93,0,0.04,76.67,4,0.34
Rihanna,Same Ol’ Mistakes,84,6RtzmszGXs32TRhv5zTKNM,0.2,0.44,0.8,0,8,0.06,-5.42,1,0.04,151.78,4,0.5
Saba,"head.rap (ft. Madison McFerrin, Ogi, Jordan Ward)",84,70NeOmAaCTI2HnIVyAH4Qm,0.24,0.82,0.49,0,9,0.24,-3.67,0,0.23,96.05,4,0.79
SZA,Too Late,84,4rAg5bbrdZX00mXXhLvYXj,0.78,0.45,0.68,0,11,0.39,-7.56,1,0.08,127.54,5,0.35
Tanukichan,Make Believe,84,0dxtb2JSnc1iwOU5Ab3SHy,0.01,0.48,0.66,0.29,11,0.05,-5.9,0,0.03,116.07,4,0.63
Travis Scott,Oh My Dis Side (Feat. Quavo),84,2rMFawCg4BW65jzbwztXAV,0.35,0.46,0.62,0,1,0.13,-4.45,1,0.05,126.02,4,0.21
A Tribe Called Quest,Conrad Tokyo,83,3MDcFMG1AYBPcRpYOdwDYl,0.6,0.68,0.61,0.04,1,0.1,-7.23,1,0.08,95.25,4,0.24
A$AP Rocky,Canal St. (feat. Bones),83,0rBMP6VVGRgwnzZCLpijyl,0.31,0.7,0.58,0,3,0.1,-9.35,0,0.3,137.08,4,0.52
Alvvays,Bored In Bristol,83,1FlbjrZ0AqdWOaqz5skg6e,0.12,0.41,0.85,0.74,8,0.49,-5.86,1,0.07,153.33,4,0.54
Aminé,Veggies,83,34yAAS72vZUXvsQPHGZexE,0.22,0.49,0.46,0,0,0.28,-7.96,0,0.27,184.28,4,0.65
Beast Coast,"Coast/Clear (feat. Joey Bada$$, Flatbush Zombies, Kirk Knight, Nyck Caution & Issa Gold)",83,1MLGi5JL93ft1He0NrmDq5,0.04,0.67,0.83,0,11,0.18,-5.96,1,0.13,80.02,4,0.59
Benjamin Booker,BLACK OPPS,83,3YnYMjDHxPs5WsKjGJwZEE,0,0.23,0.73,0.31,11,0.29,-7.66,1,0.05,103.49,4,0.13
Benjamin Booker,NEW WORLD,83,6bCaEEClppz5T48ekQvKVO,0.03,0.43,0.89,0.25,1,0.82,-7.83,1,0.22,116.99,4,0.4
Blood Orange,Always Let U Down,83,79GPR5DxNCHs5dpKpcYBDO,0.23,0.72,0.78,0,0,0.36,-6.61,1,0.07,105.02,4,0.33
boy pablo,Feeling Lonely,83,5uIRujGRZv5t4fGKkUTv4n,0.01,0.63,0.54,0,6,0.1,-10.45,0,0.05,117.91,4,0.89
Caroline Polachek,So Hot You're Hurting My Feelings,83,5B6Kjha6RRIMWGN7zGsAaT,0.08,0.8,0.58,0,6,0.12,-4.97,1,0.03,111.98,4,0.85
Cocteau Twins,Heaven or Las Vegas,83,0AxZUYeQ9bZwSdt1LmZuok,0,0.2,0.8,0.01,7,0.08,-5.47,1,0.04,179.91,4,0.42
D'Angelo,Brown Sugar,83,7rt0kEDWRg3pgTZJKuszoE,0.53,0.72,0.49,0.03,9,0.1,-8.34,1,0.17,83.08,4,0.59
